species_id,species,vegtype,hgt,n,dbh,dmg_bool,celkovy_pocet_poskoz,percentage_damage,dmg_jedinec,dmg_type,dmg_terminal,dmg_term_similar,tot_dmg_terminal,dmg_foliage,dmg_foliage_similar,tot_dmg_foliage,dmg_foliage_leaf_int,dmg_stem,dmg_stem_numeric,dmg_stem_cause,dmg_stem_horizont,dmg_stem_vertical,dmg_stem_grass,dmg_term_sample,dmg_stem_sample,dmg_foliage_sample,subplot,stump,clear,grndwrk,logging_trail,windthrow,standing_deadwood,planting,anti_browsing,comments,photo_sur_n,photo_sur_e,photo_sur_s,photo_sur_w,time,x,y,photo_e,photo_n,naruseni,plot,n_plots,hgt_est,dbh_est
17,MD,small,0.6–0.8,3,NA,1,3,100,1,olistení,NA,NA,0,0-20,2,3,0-20,NA,0,NA,NA,NA,NA,NA,NA,T2652OMD4,652_T2_AH_20250827,NA,1,NA,NA,1,NA,1,0,NA,DCIM/context_n20250827160452130.jpg,DCIM/context_e20250827160446849.jpg,DCIM/context_s20250827160441052.jpg,DCIM/context_w20250827160436760.jpg,2025-08-27T16:04:08Z,16.17968889,49.35724248,DCIM/plot_e_20250827155756263.jpg,DCIM/plot_n_20250827155807523.jpg,TRUE,115,5,0.7,0.7
13,BK,small,0.2–0.4,2,NA,1,0,0,1,kmen,NA,NA,0,NA,NA,0,NA,NA,0,zver,NA,NA,NA,NA,NA,NA,652_T2_AH_20250827,NA,1,NA,NA,1,NA,1,0,NA,DCIM/context_n20250827160452130.jpg,DCIM/context_e20250827160446849.jpg,DCIM/context_s20250827160441052.jpg,DCIM/context_w20250827160436760.jpg,2025-08-27T16:04:08Z,16.17968889,49.35724248,DCIM/plot_e_20250827155756263.jpg,DCIM/plot_n_20250827155807523.jpg,TRUE,115,5,0.3,0.3
19,BO,small,0.4–0.6,2,NA,1,0,0,1,terminal,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,652_T2_AH_20250827,NA,1,NA,NA,1,NA,1,0,NA,DCIM/context_n20250827160452130.jpg,DCIM/context_e20250827160446849.jpg,DCIM/context_s20250827160441052.jpg,DCIM/context_w20250827160436760.jpg,2025-08-27T16:04:08Z,16.17968889,49.35724248,DCIM/plot_e_20250827155756263.jpg,DCIM/plot_n_20250827155807523.jpg,TRUE,115,5,0.5,0.5
24,DB,small,0.4–0.6,2,NA,1,1,50,1,terminal,chybajuci,NA,1,NA,NA,0,NA,NA,0,NA,NA,NA,NA,Okus,NA,NA,652_T4_TP_20250827,NA,1,NA,NA,NA,1,NA,0,NA,DCIM/context_n20250716095607333.jpg,DCIM/context_e20250716095601064.jpg,DCIM/context_s20250716095555723.jpg,DCIM/context_w20250716095547359.jpg,2025-07-16T09:55:11Z,15.49423192,49.04763234,DCIM/plot_e_20250716095315867.jpg,DCIM/plot_n_20250716095324375.jpg,TRUE,168,5,0.5,0.5
24,DB,small,0.4–0.6,2,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,653_T4_TP_20250827,NA,1,NA,NA,NA,NA,1,1,Oplocenka,DCIM/context_n20250716101025795.jpg,DCIM/context_e20250716101020555.jpg,DCIM/context_s20250716101015759.jpg,DCIM/context_w20250716101010722.jpg,2025-07-16T10:09:44Z,15.49398103,49.04782311,DCIM/plot_e_20250716100823280.jpg,DCIM/plot_n_20250716100830205.jpg,TRUE,168,5,0.5,0.5
17,MD,small,0.4–0.6,2,NA,1,1,50,1,terminal,chybajuci,NA,1,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,654_T4_TP_20250827,NA,1,NA,NA,NA,NA,1,1,Oplocenka,DCIM/context_n20250716101823874.jpg,DCIM/context_e20250716101819112.jpg,DCIM/context_s20250716101814208.jpg,DCIM/context_w20250716101809485.jpg,2025-07-16T10:17:42Z,15.49368564,49.04766117,DCIM/plot_e_20250716101528284.jpg,DCIM/plot_n_20250716101535410.jpg,TRUE,168,5,0.5,0.5
4,KL,small,1.3–2.0,2,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,655_T4_TP_20250827,NA,1,1,NA,NA,NA,1,1,Oplocenka,DCIM/context_n20250716105511864.jpg,DCIM/context_e20250716105507420.jpg,DCIM/context_s20250716105502144.jpg,DCIM/context_w20250716105457509.jpg,2025-07-16T10:54:18Z,15.57461121,49.04491872,DCIM/plot_e_20250716105245832.jpg,DCIM/plot_n_20250716105252230.jpg,TRUE,169,5,1.7,1.7
4,KL,small,1.3–2.0,2,NA,1,2,100,1,olistení,NA,NA,0,0-20,1,2,0-20,NA,0,NA,NA,NA,NA,NA,NA,T4656OKl4,656_T4_TP_20250827,NA,1,1,NA,NA,NA,1,1,Oplocenka,DCIM/context_n20250716110142179.jpg,DCIM/context_e20250716110137519.jpg,DCIM/context_s20250716110133064.jpg,DCIM/context_w20250716110128425.jpg,2025-07-16T11:01:03Z,15.57462347,49.04509452,DCIM/plot_e_20250716105656470.jpg,DCIM/plot_n_20250716105706193.jpg,TRUE,169,5,1.7,1.7
30,JR,small,1.0–1.3,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,656_T4_TP_20250827,NA,1,1,NA,NA,NA,1,1,Oplocenka,DCIM/context_n20250716110142179.jpg,DCIM/context_e20250716110137519.jpg,DCIM/context_s20250716110133064.jpg,DCIM/context_w20250716110128425.jpg,2025-07-16T11:01:03Z,15.57462347,49.04509452,DCIM/plot_e_20250716105656470.jpg,DCIM/plot_n_20250716105706193.jpg,TRUE,169,5,1.2,1.2
24,DB,small,0.6–0.8,1,NA,1,1,100,1,terminal,odumrety,NA,1,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,657_T4_TP_20250827,NA,1,1,NA,NA,NA,1,1,Oplocenka,DCIM/context_n20250716110632697.jpg,DCIM/context_e20250716110627428.jpg,DCIM/context_s20250716110621142.jpg,DCIM/context_w20250716110615069.jpg,2025-07-16T11:05:34Z,15.57491097,49.04507821,DCIM/plot_e_20250716110320963.jpg,DCIM/plot_n_20250716110331364.jpg,TRUE,169,5,0.7,0.7
7,OL,small,1.3–2.0,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,657_T4_TP_20250827,NA,1,1,NA,NA,NA,1,1,Oplocenka,DCIM/context_n20250716110632697.jpg,DCIM/context_e20250716110627428.jpg,DCIM/context_s20250716110621142.jpg,DCIM/context_w20250716110615069.jpg,2025-07-16T11:05:34Z,15.57491097,49.04507821,DCIM/plot_e_20250716110320963.jpg,DCIM/plot_n_20250716110331364.jpg,TRUE,169,5,1.7,1.7
18,SM,small,1.0–1.3,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,659_T4_TP_20250827,NA,1,1,NA,NA,NA,1,1,Oplocenka,DCIM/context_n20250716111909719.jpg,DCIM/context_e20250716111904275.jpg,DCIM/context_s20250716111859403.jpg,DCIM/context_w20250716111854867.jpg,2025-07-16T11:18:29Z,15.57462352,49.04528154,DCIM/plot_e_20250716111721247.jpg,DCIM/plot_n_20250716111730412.jpg,TRUE,169,5,1.2,1.2
13,BK,small,1.0–1.3,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,660_T4_TP_20250827,NA,1,1,NA,NA,NA,1,1,Oplocenka,DCIM/context_n20250716114225930.jpg,DCIM/context_e20250716114221065.jpg,DCIM/context_s20250716114216365.jpg,DCIM/context_w20250716114210921.jpg,2025-07-16T11:41:34Z,15.5820131,49.0449017,DCIM/plot_e_20250716114024950.jpg,DCIM/plot_n_20250716114032362.jpg,TRUE,170,5,1.2,1.2
13,BK,small,0.8–1.0,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,662_T4_TP_20250827,NA,1,1,NA,NA,NA,1,1,Oplocenka,DCIM/context_n20250716114748809.jpg,DCIM/context_e20250716114744071.jpg,DCIM/context_s20250716114738376.jpg,DCIM/context_w20250716114731518.jpg,2025-07-16T11:47:05Z,15.58175483,49.04510374,DCIM/plot_e_20250716114611985.jpg,DCIM/plot_n_20250716114621490.jpg,TRUE,170,5,0.9,0.9
13,BK,small,1.3–2.0,3,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,663_T4_TP_20250827,NA,1,1,NA,NA,NA,1,1,Oplocenka,DCIM/context_n20250716115237169.jpg,DCIM/context_e20250716115242021.jpg,DCIM/context_s20250716115220405.jpg,DCIM/context_w20250716115214704.jpg,2025-07-16T11:51:41Z,15.5814608,49.04493267,DCIM/plot_e_20250716115048795.jpg,DCIM/plot_n_20250716115058365.jpg,TRUE,170,5,1.7,1.7
13,BK,small,1.0–1.3,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,664_T4_TP_20250827,NA,NA,1,NA,NA,NA,1,1,Oplocenka,DCIM/context_n20250716115648402.jpg,DCIM/context_e20250716115642203.jpg,DCIM/context_s20250716115637427.jpg,DCIM/context_w20250716115632149.jpg,2025-07-16T11:55:56Z,15.58171354,49.04473932,DCIM/plot_e_20250716115447766.jpg,DCIM/plot_n_20250716115455188.jpg,TRUE,170,5,1.2,1.2
24,DB,small,0.2–0.4,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,664_T4_TP_20250827,NA,NA,1,NA,NA,NA,1,1,Oplocenka,DCIM/context_n20250716115648402.jpg,DCIM/context_e20250716115642203.jpg,DCIM/context_s20250716115637427.jpg,DCIM/context_w20250716115632149.jpg,2025-07-16T11:55:56Z,15.58171354,49.04473932,DCIM/plot_e_20250716115447766.jpg,DCIM/plot_n_20250716115455188.jpg,TRUE,170,5,0.3,0.3
18,SM,mature,NA,1,20–40cm,1,1,100,1,kmen,NA,NA,0,NA,NA,0,NA,stare,1,nejasna,0-20,20-30,NA,NA,NA,NA,665_T4_TP_20250827,NA,NA,NA,NA,NA,NA,NA,0,NA,DCIM/context_n20250716121938019.jpg,DCIM/context_e20250716121933359.jpg,DCIM/context_s20250716121928879.jpg,DCIM/context_w20250716121923015.jpg,2025-07-16T12:18:50Z,15.59535329,49.05127333,DCIM/plot_e_20250716121435110.jpg,DCIM/plot_n_20250716121442476.jpg,TRUE,171,5,20,30
19,BO,advanced,2–4,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,665_T4_TP_20250827,NA,NA,NA,NA,NA,NA,NA,0,NA,DCIM/context_n20250716121938019.jpg,DCIM/context_e20250716121933359.jpg,DCIM/context_s20250716121928879.jpg,DCIM/context_w20250716121923015.jpg,2025-07-16T12:18:50Z,15.59535329,49.05127333,DCIM/plot_e_20250716121435110.jpg,DCIM/plot_n_20250716121442476.jpg,TRUE,171,5,3,3
18,SM,advanced,>4,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,665_T4_TP_20250827,NA,NA,NA,NA,NA,NA,NA,0,NA,DCIM/context_n20250716121938019.jpg,DCIM/context_e20250716121933359.jpg,DCIM/context_s20250716121928879.jpg,DCIM/context_w20250716121923015.jpg,2025-07-16T12:18:50Z,15.59535329,49.05127333,DCIM/plot_e_20250716121435110.jpg,DCIM/plot_n_20250716121442476.jpg,TRUE,171,5,5,5
17,MD,small,0.6–0.8,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,666_T4_TP_20250827,NA,NA,NA,1,NA,NA,1,1,Polovina v oplocence,DCIM/context_n20250716122501751.jpg,DCIM/context_e20250716122456311.jpg,DCIM/context_s20250716122451508.jpg,DCIM/context_w20250716122446897.jpg,2025-07-16T12:23:45Z,15.59510202,49.05146397,DCIM/plot_e_20250716122250579.jpg,DCIM/plot_n_20250716122259154.jpg,TRUE,171,5,0.7,0.7
10,BR,small,0.4–0.6,9,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,667_T4_TP_20250827,NA,1,1,NA,NA,NA,1,1,Oplocenka,DCIM/context_n20250716123031235.jpg,DCIM/context_e20250716123026451.jpg,DCIM/context_s20250716123021795.jpg,DCIM/context_w20250716123016757.jpg,2025-07-16T12:29:50Z,15.5953736,49.0514493,DCIM/plot_e_20250716122704801.jpg,DCIM/plot_n_20250716122713358.jpg,TRUE,171,5,0.5,0.5
24,DB,small,0.2–0.4,3,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,667_T4_TP_20250827,NA,1,1,NA,NA,NA,1,1,Oplocenka,DCIM/context_n20250716123031235.jpg,DCIM/context_e20250716123026451.jpg,DCIM/context_s20250716123021795.jpg,DCIM/context_w20250716123016757.jpg,2025-07-16T12:29:50Z,15.5953736,49.0514493,DCIM/plot_e_20250716122704801.jpg,DCIM/plot_n_20250716122713358.jpg,TRUE,171,5,0.3,0.3
27,JIV,small,0.2–0.4,2,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,667_T4_TP_20250827,NA,1,1,NA,NA,NA,1,1,Oplocenka,DCIM/context_n20250716123031235.jpg,DCIM/context_e20250716123026451.jpg,DCIM/context_s20250716123021795.jpg,DCIM/context_w20250716123016757.jpg,2025-07-16T12:29:50Z,15.5953736,49.0514493,DCIM/plot_e_20250716122704801.jpg,DCIM/plot_n_20250716122713358.jpg,TRUE,171,5,0.3,0.3
4,KL,small,1.0–1.3,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,668_T4_TP_20250827,NA,1,1,NA,NA,NA,1,1,Oplocenka,DCIM/context_n20250716123314110.jpg,DCIM/context_e20250716123309152.jpg,DCIM/context_s20250716123304765.jpg,DCIM/context_w20250716123259051.jpg,2025-07-16T12:32:35Z,15.59564457,49.05143487,DCIM/plot_e_20250716123150489.jpg,DCIM/plot_n_20250716123159285.jpg,TRUE,171,5,1.2,1.2
17,MD,small,1.3–2.0,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,669_T4_TP_20250827,NA,1,1,NA,NA,1,1,1,Oplocenka,DCIM/context_n20250716123634342.jpg,DCIM/context_e20250716123629835.jpg,DCIM/context_s20250716123624107.jpg,DCIM/context_w20250716123618009.jpg,2025-07-16T12:35:46Z,15.59539493,49.05162775,DCIM/plot_e_20250716123458479.jpg,DCIM/plot_n_20250716123508043.jpg,TRUE,171,5,1.7,1.7
4,KL,small,0.6–0.8,1,NA,1,1,100,1,terminal,chybajuci,NA,1,NA,NA,0,NA,NA,0,NA,NA,NA,NA,Okus,NA,NA,670_T4_TP_20250827,NA,1,NA,NA,1,NA,1,1,Repelent,DCIM/context_n20250716143214565.jpg,DCIM/context_e20250716143210001.jpg,DCIM/context_s20250716143203166.jpg,DCIM/context_w20250716143157222.jpg,2025-07-16T14:30:59Z,15.51501841,49.44734923,DCIM/plot_e_20250716142921664.jpg,DCIM/plot_n_20250716142931003.jpg,TRUE,172,5,0.7,0.7
4,KL,small,0.6–0.8,1,NA,1,1,100,1,terminal,odumrety,NA,1,NA,NA,0,NA,NA,0,NA,NA,NA,NA,T4671OKl1,NA,NA,671_T4_TP_20250827,NA,1,NA,NA,1,NA,1,1,Repelent,DCIM/context_n20250716143838605.jpg,DCIM/context_e20250716143833256.jpg,DCIM/context_s20250716143826364.jpg,DCIM/context_w20250716143820864.jpg,2025-07-16T14:37:41Z,15.51529283,49.44733475,DCIM/plot_e_20250716143353716.jpg,DCIM/plot_n_20250716143402067.jpg,TRUE,172,5,0.7,0.7
18,SM,advanced,2–4,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,672_T4_TP_20250827,1,1,NA,NA,1,1,NA,0,NA,DCIM/context_n20250716144239825.jpg,DCIM/context_e20250716144232762.jpg,DCIM/context_s20250716144228290.jpg,DCIM/context_w20250716144222922.jpg,2025-07-16T14:41:37Z,15.51531314,49.44751416,DCIM/plot_e_20250716144048273.jpg,DCIM/plot_n_20250716144056029.jpg,TRUE,172,5,3,3
4,KL,small,0.6–0.8,1,NA,1,1,100,1,terminal,chybajuci,NA,1,NA,NA,0,NA,NA,0,NA,NA,NA,NA,Okus,NA,NA,674_T4_TP_20250827,NA,1,NA,NA,1,NA,1,0,NA,DCIM/context_n20250716145136759.jpg,DCIM/context_e20250716145131835.jpg,DCIM/context_s20250716145127040.jpg,DCIM/context_w20250716145120275.jpg,2025-07-16T14:50:48Z,15.51527194,49.44715573,DCIM/plot_e_20250716144825753.jpg,DCIM/plot_n_20250716144835916.jpg,TRUE,172,5,0.7,0.7
18,SM,small,1.0–1.3,2,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,675_T4_TP_20250827,NA,1,NA,NA,NA,NA,NA,0,NA,DCIM/context_n20250722131606450.jpg,DCIM/context_e20250722131600945.jpg,DCIM/context_s20250722131556077.jpg,DCIM/context_w20250722131550510.jpg,2025-07-22T13:15:10Z,15.22659664,49.68246893,DCIM/plot_e_20250722131354086.jpg,DCIM/plot_n_20250722131406220.jpg,TRUE,173,5,1.2,1.2
18,SM,advanced,2–4,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,676_T4_TP_20250827,NA,1,NA,NA,1,NA,1,0,NA,DCIM/context_n20250722132039728.jpg,DCIM/context_e20250722132035158.jpg,DCIM/context_s20250722132023375.jpg,DCIM/context_w20250722132017584.jpg,2025-07-22T13:19:52Z,15.22661243,49.68264894,DCIM/plot_e_20250722131803858.jpg,DCIM/plot_n_20250722131813822.jpg,TRUE,173,5,3,3
10,BR,advanced,2–4,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,676_T4_TP_20250827,NA,1,NA,NA,1,NA,1,0,NA,DCIM/context_n20250722132039728.jpg,DCIM/context_e20250722132035158.jpg,DCIM/context_s20250722132023375.jpg,DCIM/context_w20250722132017584.jpg,2025-07-22T13:19:52Z,15.22661243,49.68264894,DCIM/plot_e_20250722131803858.jpg,DCIM/plot_n_20250722131813822.jpg,TRUE,173,5,3,3
18,SM,small,1.3–2.0,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,676_T4_TP_20250827,NA,1,NA,NA,1,NA,1,0,NA,DCIM/context_n20250722132039728.jpg,DCIM/context_e20250722132035158.jpg,DCIM/context_s20250722132023375.jpg,DCIM/context_w20250722132017584.jpg,2025-07-22T13:19:52Z,15.22661243,49.68264894,DCIM/plot_e_20250722131803858.jpg,DCIM/plot_n_20250722131813822.jpg,TRUE,173,5,1.7,1.7
19,BO,small,1.0–1.3,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,677_T4_TP_20250827,NA,1,NA,NA,NA,1,1,0,NA,DCIM/context_n20250722132607925.jpg,DCIM/context_e20250722132603731.jpg,DCIM/context_s20250722132559331.jpg,DCIM/context_w20250722132554282.jpg,2025-07-22T13:25:09Z,15.22689599,49.68263504,DCIM/plot_e_20250722132208544.jpg,DCIM/plot_n_20250722132217258.jpg,TRUE,173,5,1.2,1.2
18,SM,small,1.0–1.3,1,NA,1,1,100,1,olistení,NA,NA,0,80-100,NA,1,80-100,NA,0,NA,NA,NA,NA,NA,NA,NA,677_T4_TP_20250827,NA,1,NA,NA,NA,1,1,0,NA,DCIM/context_n20250722132607925.jpg,DCIM/context_e20250722132603731.jpg,DCIM/context_s20250722132559331.jpg,DCIM/context_w20250722132554282.jpg,2025-07-22T13:25:09Z,15.22689599,49.68263504,DCIM/plot_e_20250722132208544.jpg,DCIM/plot_n_20250722132217258.jpg,TRUE,173,5,1.2,1.2
19,BO,small,0.2–0.4,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,678_T4_TP_20250827,NA,1,NA,NA,1,NA,1,1,Oplocenka,DCIM/context_n20250722133310853.jpg,DCIM/context_e20250722133306139.jpg,DCIM/context_s20250722133259388.jpg,DCIM/context_w20250722133253992.jpg,2025-07-22T13:32:12Z,15.22663932,49.68282529,DCIM/plot_e_20250722132818461.jpg,DCIM/plot_n_20250722132825803.jpg,TRUE,173,5,0.3,0.3
24,DB,small,1.3–2.0,3,NA,1,1,33.33333333333333,1,olistení,NA,NA,0,40-60,NA,1,40-60,NA,0,NA,NA,NA,NA,NA,NA,T4678ODB4,678_T4_TP_20250827,NA,1,NA,NA,1,NA,1,1,Oplocenka,DCIM/context_n20250722133310853.jpg,DCIM/context_e20250722133306139.jpg,DCIM/context_s20250722133259388.jpg,DCIM/context_w20250722133253992.jpg,2025-07-22T13:32:12Z,15.22663932,49.68282529,DCIM/plot_e_20250722132818461.jpg,DCIM/plot_n_20250722132825803.jpg,TRUE,173,5,1.7,1.7
18,SM,small,1.3–2.0,2,NA,1,1,50,2,olistení,NA,NA,0,80-100,NA,1,80-100,NA,0,NA,NA,NA,NA,NA,NA,T4679OSM4,679_T4_TP_20250827,NA,1,NA,NA,NA,NA,1,0,NA,DCIM/context_n20250722133926007.jpg,DCIM/context_e20250722133921266.jpg,DCIM/context_s20250722133915216.jpg,DCIM/context_w20250722133910266.jpg,2025-07-22T13:38:44Z,15.2263438,49.68265926,DCIM/plot_e_20250722133527648.jpg,DCIM/plot_n_20250722133537185.jpg,TRUE,173,5,1.7,1.7
10,BR,small,1.3–2.0,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,681_T4_TP_20250827,NA,1,NA,NA,NA,1,NA,0,NA,DCIM/context_n20250722140333476.jpg,DCIM/context_e20250722140327941.jpg,DCIM/context_s20250722140322367.jpg,DCIM/context_w20250722140316886.jpg,2025-07-22T14:02:39Z,15.2249083,49.68993519,DCIM/plot_e_20250722140147208.jpg,DCIM/plot_n_20250722140153331.jpg,TRUE,174,5,1.7,1.7
24,DB,advanced,2–4,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,683_T4_TP_20250827,NA,1,NA,NA,NA,1,1,1,Částečně v oplocence,DCIM/context_n20250722141611828.jpg,DCIM/context_e20250722141604349.jpg,DCIM/context_s20250722141559087.jpg,DCIM/context_w20250722141553528.jpg,2025-07-22T14:14:52Z,15.22518132,49.68992052,DCIM/plot_e_20250722140952174.jpg,DCIM/plot_n_20250722141000607.jpg,TRUE,174,5,3,3
27,JIV,advanced,2–4,3,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,683_T4_TP_20250827,NA,1,NA,NA,NA,1,1,1,Částečně v oplocence,DCIM/context_n20250722141611828.jpg,DCIM/context_e20250722141604349.jpg,DCIM/context_s20250722141559087.jpg,DCIM/context_w20250722141553528.jpg,2025-07-22T14:14:52Z,15.22518132,49.68992052,DCIM/plot_e_20250722140952174.jpg,DCIM/plot_n_20250722141000607.jpg,TRUE,174,5,3,3
18,SM,small,0.4–0.6,1,NA,1,1,100,1,kmen,NA,NA,0,NA,NA,0,NA,stare,1,nejasna,60-80,NA,NA,NA,NA,NA,683_T4_TP_20250827,NA,1,NA,NA,NA,1,1,1,Částečně v oplocence,DCIM/context_n20250722141611828.jpg,DCIM/context_e20250722141604349.jpg,DCIM/context_s20250722141559087.jpg,DCIM/context_w20250722141553528.jpg,2025-07-22T14:14:52Z,15.22518132,49.68992052,DCIM/plot_e_20250722140952174.jpg,DCIM/plot_n_20250722141000607.jpg,TRUE,174,5,0.5,0.5
18,SM,small,0.6–0.8,2,NA,1,1,50,1,terminal,chybajuci,NA,1,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,684_T4_TP_20250827,NA,1,NA,NA,NA,1,1,0,NA,DCIM/context_n20250722142116286.jpg,DCIM/context_e20250722142110562.jpg,DCIM/context_s20250722142104883.jpg,DCIM/context_w20250722142057912.jpg,2025-07-22T14:20:27Z,15.22492764,49.69011164,DCIM/plot_e_20250722141747291.jpg,DCIM/plot_n_20250722141756258.jpg,TRUE,174,5,0.7,0.7
24,DB,small,0.4–0.6,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,684_T4_TP_20250827,NA,1,NA,NA,NA,1,1,0,NA,DCIM/context_n20250722142116286.jpg,DCIM/context_e20250722142110562.jpg,DCIM/context_s20250722142104883.jpg,DCIM/context_w20250722142057912.jpg,2025-07-22T14:20:27Z,15.22492764,49.69011164,DCIM/plot_e_20250722141747291.jpg,DCIM/plot_n_20250722141756258.jpg,TRUE,174,5,0.5,0.5
10,BR,small,0.4–0.6,2,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,684_T4_TP_20250827,NA,1,NA,NA,NA,1,1,0,NA,DCIM/context_n20250722142116286.jpg,DCIM/context_e20250722142110562.jpg,DCIM/context_s20250722142104883.jpg,DCIM/context_w20250722142057912.jpg,2025-07-22T14:20:27Z,15.22492764,49.69011164,DCIM/plot_e_20250722141747291.jpg,DCIM/plot_n_20250722141756258.jpg,TRUE,174,5,0.5,0.5
10,BR,small,1.0–1.3,1,NA,1,1,100,1,kmen,NA,NA,0,NA,NA,0,NA,stare,1,mechanizace,40-60,NA,NA,NA,NA,NA,691_T4_TP_20250827,NA,1,NA,1,NA,NA,NA,0,NA,DCIM/context_n20250724084920478.jpg,DCIM/context_e20250724084915933.jpg,DCIM/context_s20250724084911142.jpg,DCIM/context_w20250724084904517.jpg,2025-07-24T08:48:31Z,15.01615497,49.61199508,DCIM/plot_e_20250724084610008.jpg,DCIM/plot_n_20250724084618973.jpg,TRUE,73,5,1.2,1.2
19,BO,small,0.4–0.6,3,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,692_T4_TP_20250827,NA,1,1,NA,1,NA,1,1,Oplocenka,DCIM/context_n20250724092805539.jpg,DCIM/context_e20250724092759953.jpg,DCIM/context_s20250724092755624.jpg,DCIM/context_w20250724092750103.jpg,2025-07-24T09:27:07Z,15.29995278,49.53540396,DCIM/plot_e_20250724092554114.jpg,DCIM/plot_n_20250724092601364.jpg,TRUE,176,5,0.5,0.5
10,BR,small,0.4–0.6,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,693_T4_TP_20250827,NA,1,NA,NA,NA,1,NA,0,NA,DCIM/context_n20250724093858379.jpg,DCIM/context_e20250724093853590.jpg,DCIM/context_s20250724093849257.jpg,DCIM/context_w20250724093843403.jpg,2025-07-24T09:38:02Z,15.29967616,49.53541961,DCIM/plot_e_20250724093128341.jpg,DCIM/plot_n_20250724093136263.jpg,TRUE,176,5,0.5,0.5
